customer_id,gender,age,city,register_date,acquisition_channel
1238,F,34,台中市,2025-01-10,官網
1239,F,40,彰化縣,2025-12-11,電話
1240,M,39,台中市,2024-12-08,官網
1241,F,66,台中市,2024-08-27,電話
1242,F,64,台中市,2024-05-18,電話
1243,F,58,台北市,2025-02-23,Facebook Ads
1244,F,66,台中市,2024-10-30,LINE
1245,F,41,新北市,2024-04-24,Google Ads
1246,F,57,台南市,2024-12-08,Google Ads
1247,M,50,高雄市,2024-01-07,Google Ads
1248,M,63,新北市,2025-12-31,合作通路
1249,F,51,台中市,2024-06-27,合作通路
1250,F,47,高雄市,2025-02-19,Google Ads
1251,F,59,台中市,2025-10-27,Facebook Ads
1252,F,63,桃園市,2024-05-29,Google Ads
1253,M,43,台中市,2025-01-31,Referral
1254,M,51,台北市,2025-01-15,LINE
1255,F,38,台北市,2026-04-18,官網
1256,M,20,台南市,2024-01-01,LINE
1257,M,55,台中市,2024-08-31,電話
1258,F,60,新北市,2026-05-28,Facebook Ads
1259,M,55,台中市,2026-01-29,Google Ads
1260,F,27,高雄市,2026-08-11,Google Ads
1261,M,47,彰化縣,2026-09-03,LINE
1262,F,23,台北市,2024-01-01,Referral
1263,M,70,新北市,2025-07-06,Facebook Ads
1264,F,38,彰化縣,2025-04-26,Google Ads
1265,M,68,新北市,2025-08-22,Referral
1266,M,64,新北市,2026-02-01,Google Ads
1267,M,40,新北市,2024-11-30,Google Ads
1268,F,37,高雄市,2025-04-09,Referral
1269,F,57,台中市,2025-08-05,官網
1270,M,41,台南市,2024-05-16,LINE
1271,F,53,台北市,2026-09-30,電話
1272,F,46,台中市,2026-08-07,電話
1273,F,29,桃園市,2025-11-17,Google Ads
1274,M,23,台北市,2024-06-15,官網
1275,F,55,台中市,2026-06-28,官網
1276,M,45,高雄市,2026-05-29,合作通路
1277,M,45,台南市,2026-04-21,合作通路
1278,F,61,台南市,2024-03-05,Facebook Ads
1279,M,67,彰化縣,2026-12-26,官網
1280,F,48,台南市,2025-03-08,Google Ads
1281,F,48,台中市,2026-12-09,Google Ads
1282,F,59,台北市,2024-04-24,LINE
1283,F,34,桃園市,2025-07-22,官網
1284,M,55,台北市,2025-10-03,官網
1285,M,59,高雄市,2025-05-09,LINE
1286,F,61,高雄市,2026-07-29,電話
1287,M,27,台北市,2026-08-25,電話
1288,M,42,彰化縣,2026-04-01,電話
1289,M,41,新北市,2024-07-20,Google Ads
1290,M,53,新北市,2025-10-10,電話
1291,M,58,新竹市,2025-07-13,Referral
1292,M,71,新北市,2026-11-07,Google Ads
1293,F,46,台中市,2025-04-22,LINE
1294,F,46,新北市,2025-05-02,合作通路
1295,F,67,桃園市,2026-09-09,官網
1296,M,56,桃園市,2026-02-17,LINE
1297,M,68,桃園市,2024-12-05,Google Ads
1298,M,56,高雄市,2025-09-03,官網
1299,F,37,台中市,2024-04-25,LINE
1300,F,35,台南市,2024-03-14,Google Ads
1301,M,32,台南市,2024-04-25,LINE
1302,F,61,台中市,2024-05-05,Google Ads
1303,M,67,台中市,2025-10-18,電話
1304,F,76,新竹市,2025-10-25,合作通路
1305,F,63,台南市,2026-09-17,LINE
1306,F,67,台南市,2026-10-14,官網
1307,F,44,台南市,2026-05-08,LINE
1308,F,37,新北市,2024-03-25,Google Ads
1309,M,63,高雄市,2025-09-24,合作通路
1310,F,57,新北市,2025-03-26,Google Ads
1311,M,53,台中市,2025-06-01,Google Ads
1312,F,57,桃園市,2026-04-25,LINE
1313,F,56,新北市,2025-11-25,官網
1314,F,69,高雄市,2025-07-03,Facebook Ads
1315,F,69,新北市,2026-07-17,Google Ads
1316,F,59,新北市,2024-04-25,電話
1317,F,63,台中市,2026-10-28,Facebook Ads
1318,F,59,台中市,2025-02-07,Google Ads
1319,M,46,台中市,2024-10-30,Facebook Ads
1320,M,62,台中市,2026-01-09,Google Ads
1321,M,34,新竹市,2024-03-28,LINE
1322,M,66,台中市,2026-10-30,官網
1323,F,36,台中市,2024-11-03,電話
1324,M,56,新北市,2025-03-09,Facebook Ads
1325,F,41,高雄市,2026-03-12,Google Ads
1326,M,59,台中市,2024-06-12,Google Ads
1327,M,52,桃園市,2026-09-22,Facebook Ads
1328,F,31,桃園市,2025-10-17,Google Ads
1329,F,57,台中市,2024-01-18,Facebook Ads
1330,F,44,台中市,2026-12-30,Google Ads
1331,F,63,彰化縣,2026-03-21,官網
1332,F,52,台南市,2024-12-04,Facebook Ads
1333,M,57,高雄市,2024-09-04,Google Ads
1334,F,40,台中市,2024-11-01,Facebook Ads
1335,F,44,台北市,2024-07-22,Google Ads
1336,F,46,新北市,2026-05-02,官網
1337,M,63,台中市,2025-03-22,Facebook Ads
1338,F,74,台北市,2025-12-13,Google Ads
1339,M,42,高雄市,2025-03-08,Facebook Ads
1340,M,66,台北市,2026-04-01,Facebook Ads
1341,M,24,桃園市,2026-12-06,電話
1342,F,36,台南市,2025-05-19,合作通路
1343,F,40,台北市,2024-04-24,Google Ads
1344,F,34,台南市,2026-09-21,官網
1345,F,31,台中市,2024-08-10,Facebook Ads
1346,M,57,台南市,2025-09-27,Google Ads
1347,M,49,台中市,2025-11-02,Google Ads
1348,M,57,台中市,2026-08-15,Referral
1349,F,61,高雄市,2026-07-21,Facebook Ads
1350,M,55,新北市,2024-04-05,合作通路
1351,F,61,彰化縣,2024-04-16,LINE
1352,F,51,台北市,2025-09-23,Google Ads
1353,M,37,台中市,2025-11-28,電話
1354,F,66,新北市,2024-02-01,Referral
1355,F,44,新北市,2024-03-06,電話
1356,F,40,台北市,2026-02-17,電話
1357,F,50,高雄市,2026-07-04,Facebook Ads
1358,M,40,桃園市,2025-07-02,Google Ads
1359,M,47,台南市,2024-07-19,Google Ads
1360,F,56,新竹市,2024-02-18,LINE
1361,F,57,台中市,2026-02-25,合作通路
1362,M,40,高雄市,2026-08-08,電話
1363,F,46,台北市,2024-09-19,電話
1364,F,66,高雄市,2024-12-09,Facebook Ads
1365,F,58,新北市,2024-01-11,官網
1366,M,79,新竹市,2024-07-19,Referral
1367,F,67,桃園市,2026-08-02,LINE
1368,F,67,彰化縣,2026-07-14,LINE
1369,M,34,台南市,2024-01-03,電話
1370,M,62,彰化縣,2026-03-18,LINE
1371,F,51,桃園市,2025-07-13,合作通路
1372,M,45,新北市,2024-07-17,LINE
1373,F,54,台中市,2024-04-18,Google Ads
1374,F,64,台北市,2024-04-17,LINE
1375,M,59,台中市,2025-07-05,Facebook Ads
1376,F,41,新北市,2026-08-30,官網
1377,M,62,新北市,2024-02-21,Google Ads
1378,F,44,新北市,2024-04-21,合作通路
1379,M,55,新竹市,2024-10-21,Referral
1380,F,48,彰化縣,2024-03-05,Google Ads
1381,M,49,台中市,2025-07-27,Google Ads
1382,M,62,台北市,2025-04-09,LINE
1383,F,38,台北市,2024-09-14,電話
1384,M,77,台北市,2026-09-30,Google Ads
1385,F,28,桃園市,2025-09-25,Google Ads
1386,M,44,新北市,2024-07-28,LINE
1387,F,57,新北市,2024-03-29,官網
1388,M,60,台南市,2024-01-28,Facebook Ads
1389,F,51,桃園市,2024-08-25,電話
1390,F,51,台中市,2024-12-01,合作通路
1391,M,57,高雄市,2024-03-03,Google Ads
1392,M,49,台北市,2025-05-14,LINE
1393,M,70,台中市,2026-03-01,Google Ads
1394,F,63,台中市,2025-08-14,Google Ads
1395,M,63,新北市,2026-12-10,Google Ads
1396,F,39,台北市,2024-10-27,LINE
1397,M,51,台中市,2024-08-16,電話
1398,M,48,高雄市,2024-05-29,官網
1399,F,39,桃園市,2025-06-10,Facebook Ads
1400,F,57,台中市,2024-11-28,Google Ads
1401,M,45,台中市,2024-06-22,LINE
1402,M,61,台南市,2024-03-01,Google Ads
1403,M,38,台中市,2026-12-20,Facebook Ads
1404,F,74,彰化縣,2026-03-29,LINE
1405,F,40,高雄市,2025-06-07,Referral
1406,F,55,台北市,2024-08-03,Google Ads
1407,F,62,台中市,2025-09-15,官網
1408,F,45,台中市,2025-07-31,Google Ads
1409,F,63,台中市,2025-11-24,官網
1410,F,36,台中市,2025-02-26,LINE
1411,M,71,高雄市,2025-12-16,電話
1412,M,52,台中市,2026-01-23,LINE
1413,M,44,新北市,2026-01-16,Facebook Ads
1414,M,48,新北市,2025-11-18,Facebook Ads
1415,F,63,台中市,2025-12-23,Google Ads
1416,F,44,台中市,2026-01-16,LINE
1417,M,42,台中市,2024-08-29,Referral
1418,M,49,台中市,2025-10-26,LINE
1419,F,37,桃園市,2025-12-08,電話
1420,F,76,台北市,2025-03-10,Facebook Ads
1421,M,45,桃園市,2026-02-19,LINE
1422,F,63,台北市,2025-04-28,Facebook Ads
1423,M,55,新北市,2025-01-18,Google Ads
1424,M,39,新北市,2024-06-18,LINE
1425,F,52,高雄市,2026-10-17,電話
1426,F,62,台中市,2026-08-07,Facebook Ads
1427,M,50,台中市,2026-05-18,官網
1428,F,68,新北市,2024-11-18,電話
1429,F,65,台北市,2026-04-27,Facebook Ads
1430,F,64,台北市,2025-11-26,電話
1431,F,46,高雄市,2024-12-24,Facebook Ads
1432,F,38,新北市,2024-02-01,Facebook Ads
1433,F,44,高雄市,2024-06-25,Facebook Ads
1434,F,55,新北市,2026-07-05,Google Ads
1435,M,59,桃園市,2024-03-05,電話
1436,M,24,高雄市,2024-01-27,Referral
1437,M,52,新北市,2024-09-24,Facebook Ads
1438,F,54,高雄市,2025-08-19,Google Ads
1439,M,48,台南市,2026-10-08,Facebook Ads
1440,F,69,台北市,2024-03-06,官網
1441,F,57,台北市,2024-05-12,Facebook Ads
1442,M,69,桃園市,2026-07-04,LINE
1443,F,49,新北市,2024-03-22,電話
1444,M,64,台中市,2026-09-08,LINE
1445,F,73,台南市,2025-08-07,合作通路
1446,M,69,台中市,2024-11-22,Facebook Ads
1447,F,38,桃園市,2025-06-25,合作通路
1448,F,49,桃園市,2024-07-28,Google Ads
1449,F,48,彰化縣,2024-05-12,Google Ads
1450,F,58,台中市,2024-06-05,電話
1451,F,61,新北市,2026-05-24,官網
1452,F,41,台北市,2025-01-16,電話
1453,F,53,台北市,2026-11-11,Facebook Ads
1454,F,26,台中市,2026-08-31,合作通路
1455,M,71,新北市,2025-08-17,Google Ads
1456,F,45,新北市,2025-04-16,Google Ads
1457,F,53,台中市,2024-08-21,Facebook Ads
1458,F,48,高雄市,2025-07-25,電話
1459,M,67,桃園市,2026-02-09,官網
1460,F,18,桃園市,2024-10-27,LINE
1461,M,52,彰化縣,2024-11-01,Facebook Ads
1462,F,51,台北市,2024-01-02,Google Ads
1463,M,46,彰化縣,2024-09-27,Facebook Ads
1464,F,74,台南市,2025-02-24,LINE
1465,F,40,台中市,2025-11-30,官網
1466,M,62,台中市,2026-05-13,官網
1467,F,57,台北市,2026-08-17,合作通路
1468,M,68,台北市,2026-09-20,Google Ads
1469,F,43,新北市,2026-10-06,Facebook Ads
1470,F,42,新北市,2026-05-28,LINE
1471,F,66,桃園市,2025-11-22,官網
1472,F,58,新北市,2026-05-16,LINE
1473,F,32,台中市,2026-11-26,Referral
1474,M,45,台南市,2024-04-16,官網
1475,M,57,台北市,2024-10-07,Google Ads
1476,F,63,新竹市,2025-07-02,Google Ads
1477,F,43,台中市,2025-07-05,電話
1478,F,18,彰化縣,2024-07-06,電話
1479,F,59,台中市,2026-01-21,Google Ads
1480,M,36,台中市,2026-05-19,Google Ads
1481,F,26,台中市,2024-01-19,官網
1482,M,18,高雄市,2026-05-08,官網
1483,F,63,台南市,2026-09-11,Google Ads
1484,M,54,台北市,2025-02-13,LINE
1485,M,49,彰化縣,2025-04-28,Facebook Ads
1486,M,70,新北市,2025-09-15,合作通路
1487,M,60,高雄市,2025-10-17,Google Ads
1488,F,73,台南市,2026-02-06,電話
1489,M,34,台中市,2024-01-18,LINE
1490,M,52,台北市,2024-07-02,Google Ads
1491,M,31,彰化縣,2025-02-08,LINE
1492,M,49,彰化縣,2026-03-09,Google Ads
1493,M,49,新竹市,2025-04-23,官網
1494,M,60,彰化縣,2024-01-08,官網
1495,F,53,台中市,2025-12-05,Google Ads
1496,F,60,台南市,2025-06-14,Google Ads
1497,F,61,台北市,2026-07-01,電話
1498,F,80,新竹市,2025-11-19,Facebook Ads
1499,M,48,新北市,2026-10-31,LINE
1500,F,40,新北市,2025-07-06,Facebook Ads
1501,F,55,新北市,2025-03-21,Referral
1502,F,42,台北市,2025-12-06,LINE
1503,M,71,台中市,2024-07-14,官網
1504,M,48,台南市,2026-05-09,Google Ads
1505,M,45,桃園市,2025-09-19,Google Ads
1506,M,46,台中市,2026-09-07,Facebook Ads
1507,F,61,桃園市,2025-09-21,Facebook Ads
1508,F,50,高雄市,2024-02-13,官網
1509,F,44,台北市,2025-05-03,官網
1510,F,74,台中市,2024-06-29,Facebook Ads
1511,F,41,台南市,2025-01-08,官網
1512,F,52,高雄市,2025-09-19,Google Ads
1513,F,60,新北市,2026-08-14,Google Ads
1514,M,31,高雄市,2024-03-07,Referral
1515,M,58,台中市,2026-02-17,官網
1516,M,38,新北市,2025-10-12,官網
1517,F,63,台中市,2024-12-06,Facebook Ads
1518,F,39,台中市,2026-06-21,Facebook Ads
1519,M,61,高雄市,2025-02-01,Google Ads
1520,F,66,彰化縣,2025-12-03,Referral
1521,M,63,台北市,2024-04-06,官網
1522,F,55,台中市,2025-03-24,Google Ads
1523,M,49,高雄市,2024-03-17,電話
1524,M,45,台南市,2026-06-14,LINE
1525,F,71,桃園市,2025-07-02,電話
1526,M,43,台南市,2026-03-08,Google Ads
1527,M,39,新北市,2026-03-25,Google Ads
1528,M,61,桃園市,2026-10-18,Google Ads
1529,F,42,台中市,2024-05-14,Google Ads
1530,F,40,台北市,2025-10-15,電話
1531,M,33,台北市,2025-10-07,官網
1532,F,46,新北市,2025-12-20,官網
1533,F,51,彰化縣,2025-09-04,Referral
1534,M,55,台南市,2025-04-28,Facebook Ads
1535,M,64,台中市,2026-12-05,Referral
1536,M,59,台中市,2025-10-09,Referral
1537,M,50,台北市,2026-03-02,LINE
1538,F,49,台中市,2025-08-01,Google Ads
1539,M,59,高雄市,2026-10-24,電話
1540,F,69,彰化縣,2024-01-01,Facebook Ads
1541,F,54,新竹市,2024-04-18,電話
1542,M,46,高雄市,2025-04-04,Google Ads
1543,F,39,台南市,2024-09-22,LINE
1544,M,33,新北市,2024-02-13,LINE
1545,F,61,台中市,2026-06-04,Google Ads
1546,F,60,新北市,2026-08-01,Facebook Ads
1547,F,60,新北市,2026-09-09,Google Ads
1548,F,50,桃園市,2024-09-18,LINE
1549,M,70,台中市,2025-12-28,Referral
1550,F,46,台北市,2025-09-24,Facebook Ads
1551,F,64,台北市,2024-05-31,電話
1552,F,51,彰化縣,2024-07-31,Google Ads
1553,F,44,台北市,2026-10-12,官網
1554,F,60,桃園市,2026-05-12,Referral
1555,M,57,桃園市,2025-09-14,Facebook Ads
1556,M,57,台中市,2024-12-26,Referral
1557,F,53,新北市,2024-11-15,LINE
1558,M,52,台南市,2024-08-09,Facebook Ads
1559,F,83,新北市,2024-07-28,Referral
1560,F,67,彰化縣,2026-07-19,Google Ads
1561,M,61,台中市,2025-05-03,Google Ads
1562,M,53,台中市,2025-08-23,官網
1563,F,65,台南市,2026-02-12,電話
1564,M,59,台南市,2026-05-27,電話
1565,F,52,新竹市,2025-11-30,Google Ads
1566,M,48,高雄市,2025-03-27,合作通路
1567,F,51,彰化縣,2025-02-16,官網
1568,M,18,台南市,2025-04-20,合作通路
1569,F,55,台南市,2024-09-12,Facebook Ads
1570,F,46,新北市,2024-05-06,官網
1571,F,73,台北市,2025-01-26,Referral
1572,M,52,彰化縣,2025-04-24,Facebook Ads
1573,F,37,台北市,2026-09-19,合作通路
1574,F,51,新北市,2026-07-11,Facebook Ads
1575,M,38,台北市,2025-02-05,Facebook Ads
1576,M,58,新北市,2024-09-30,Referral
1577,M,56,新北市,2026-04-24,合作通路
1578,F,64,台中市,2024-05-18,Facebook Ads
1579,F,42,台南市,2024-04-12,Google Ads
1580,F,52,台北市,2025-04-28,電話
1581,M,34,新北市,2025-06-12,Referral
1582,M,61,台中市,2024-08-11,官網
1583,F,59,台中市,2024-04-23,官網
1584,F,58,台中市,2025-10-05,電話
1585,F,52,高雄市,2025-10-12,Google Ads
1586,M,57,台中市,2025-04-02,合作通路
1587,F,73,彰化縣,2025-01-09,Facebook Ads
1588,M,48,台中市,2025-09-02,官網
1589,M,54,台中市,2024-07-25,LINE
1590,F,38,台中市,2026-07-05,LINE
1591,F,41,台中市,2024-11-16,官網
1592,F,53,桃園市,2024-04-02,合作通路
1593,M,66,台南市,2026-05-21,官網
1594,M,49,高雄市,2024-04-08,電話
1595,F,49,台中市,2024-08-12,Google Ads
1596,F,47,台中市,2026-05-01,電話
1597,M,45,新北市,2025-03-16,Facebook Ads
1598,M,56,彰化縣,2025-12-20,Google Ads
1599,M,33,台中市,2025-08-07,Google Ads
1600,F,69,桃園市,2024-03-04,官網
1601,M,43,台北市,2026-02-06,合作通路
1602,M,61,台中市,2025-07-13,官網
1603,M,35,新北市,2025-10-31,Facebook Ads
1604,M,61,台中市,2025-01-02,Google Ads
1605,M,61,桃園市,2026-01-13,LINE
1606,F,57,台中市,2025-09-09,Google Ads
1607,M,39,桃園市,2026-10-02,Facebook Ads
1608,F,55,台中市,2026-12-19,官網
1609,M,37,彰化縣,2025-05-14,合作通路
1610,F,49,台中市,2026-10-03,LINE
1611,F,65,台南市,2025-02-14,Google Ads
1612,F,62,桃園市,2026-10-14,電話
1613,F,52,新竹市,2025-04-08,電話
1614,M,39,新北市,2025-12-02,Referral
1615,M,60,桃園市,2024-06-11,Google Ads
1616,F,52,台北市,2024-02-29,LINE
1617,F,22,台中市,2026-11-20,合作通路
1618,F,62,台北市,2024-11-28,Google Ads
1619,F,52,台中市,2024-03-16,官網
1620,F,68,新竹市,2024-11-12,Facebook Ads
1621,F,38,台中市,2024-07-08,LINE
1622,M,18,新北市,2024-10-22,電話
1623,F,56,高雄市,2025-05-15,LINE
1624,F,56,新北市,2024-06-25,電話
1625,M,30,高雄市,2026-03-10,LINE
1626,F,39,台中市,2026-03-16,合作通路
1627,M,85,新北市,2026-05-09,LINE
1628,F,48,台中市,2024-08-02,Google Ads
1629,M,62,彰化縣,2025-10-14,LINE
1630,F,44,桃園市,2025-08-19,電話
1631,F,25,新竹市,2024-05-07,Referral
1632,M,50,台中市,2025-07-04,LINE
1633,F,49,台中市,2025-09-10,官網
1634,F,47,台中市,2024-12-13,Referral
1635,F,51,台中市,2024-05-21,電話
1636,M,55,台中市,2026-03-02,官網
1637,M,50,高雄市,2024-09-01,電話
1638,M,36,台中市,2025-12-03,官網
1639,F,58,新北市,2024-08-01,Google Ads
1640,F,27,台南市,2024-07-18,Google Ads
1641,F,25,高雄市,2025-02-08,合作通路
1642,F,62,台北市,2025-02-24,Google Ads
1643,F,59,台北市,2024-01-07,LINE
1644,F,51,新北市,2025-08-14,合作通路
1645,M,34,台中市,2024-10-12,Google Ads
1646,F,43,高雄市,2025-11-01,Referral
1647,M,49,台北市,2025-01-23,電話
1648,F,31,台南市,2025-02-19,合作通路
1649,F,42,桃園市,2026-02-22,Facebook Ads
1650,F,60,高雄市,2026-10-03,Facebook Ads
1651,M,71,台北市,2026-10-11,Referral
1652,M,47,台中市,2025-03-03,Facebook Ads
1653,M,62,桃園市,2026-10-01,LINE
1654,M,27,新北市,2024-11-29,官網
1655,M,61,台中市,2024-09-28,Facebook Ads
1656,F,42,台中市,2026-12-02,合作通路
1657,F,56,台中市,2024-11-14,官網
1658,M,49,桃園市,2025-06-10,Google Ads
1659,M,69,台中市,2026-01-29,Google Ads
1660,M,41,新北市,2024-11-16,Google Ads
1661,F,60,新北市,2026-01-08,Facebook Ads
1662,F,48,新北市,2026-12-03,電話
1663,F,50,台南市,2025-03-29,Google Ads
1664,F,50,台南市,2026-01-15,Facebook Ads
1665,F,41,新北市,2026-07-17,Referral
1666,F,52,台中市,2026-04-27,LINE
1667,M,51,台北市,2026-05-17,Facebook Ads
1668,F,55,高雄市,2026-02-12,合作通路
1669,M,53,新北市,2024-03-23,Facebook Ads
1670,F,62,高雄市,2025-06-26,Referral
1671,M,64,台中市,2024-11-17,電話
1672,F,38,高雄市,2026-02-24,電話
1673,F,63,台中市,2025-06-23,電話
1674,F,37,桃園市,2024-09-08,LINE
1675,F,60,台北市,2026-04-15,電話
1676,M,60,高雄市,2025-03-24,Referral
1677,M,27,台中市,2025-05-04,Facebook Ads
1678,M,53,台北市,2025-04-08,LINE
1679,M,46,高雄市,2024-11-09,Referral
1680,F,42,台中市,2025-01-19,LINE
1681,M,70,桃園市,2024-10-21,Referral
1682,F,44,高雄市,2026-09-12,官網
1683,F,42,新北市,2026-01-31,官網
1684,F,53,台北市,2026-02-07,Google Ads
1685,M,61,新北市,2024-12-09,Facebook Ads
1686,F,50,新北市,2024-05-21,LINE
1687,F,67,新北市,2025-12-18,官網
1688,F,59,高雄市,2025-02-09,官網
1689,F,24,台北市,2024-08-15,電話
1690,F,45,台中市,2025-02-14,官網
1691,M,45,台中市,2026-08-09,Referral
1692,F,58,台中市,2026-06-16,Facebook Ads
1693,M,18,台北市,2025-11-21,官網
1694,M,85,桃園市,2026-05-27,Google Ads
1695,M,59,桃園市,2026-02-25,LINE
1696,M,54,台中市,2024-03-02,Facebook Ads
1697,M,67,彰化縣,2026-05-28,Facebook Ads
1698,M,82,新北市,2024-12-21,Facebook Ads
1699,F,63,彰化縣,2024-03-11,Google Ads
1700,F,64,高雄市,2024-09-19,LINE
1701,F,54,桃園市,2024-11-01,合作通路
1702,M,50,台中市,2025-07-11,Facebook Ads
1703,M,46,台中市,2026-01-31,電話
1704,F,41,台中市,2025-08-10,LINE
1705,M,43,高雄市,2024-03-14,Facebook Ads
1706,M,34,台北市,2024-05-21,Google Ads
1707,F,51,桃園市,2024-04-11,Google Ads
1708,M,30,台北市,2026-12-24,電話
1709,F,54,桃園市,2024-07-11,Facebook Ads
1710,F,52,台中市,2026-08-10,Google Ads
1711,M,54,台中市,2026-12-21,Facebook Ads
1712,M,45,台北市,2025-02-13,官網
1713,F,85,台北市,2024-10-26,官網
1714,F,70,台北市,2025-03-29,Facebook Ads
1715,M,36,桃園市,2025-07-27,LINE
1716,F,55,台中市,2025-09-10,LINE
1717,M,44,台北市,2025-09-28,Google Ads
1718,F,39,台南市,2024-10-27,Facebook Ads
1719,F,35,台中市,2026-02-17,官網
1720,M,58,彰化縣,2026-09-15,官網
1721,M,43,新竹市,2024-07-20,電話
1722,M,65,台中市,2025-11-04,官網
1723,M,65,台中市,2024-10-28,Facebook Ads
1724,M,70,台北市,2024-12-02,Facebook Ads
1725,F,41,桃園市,2024-02-01,LINE
1726,M,58,新北市,2026-02-11,電話
1727,F,60,高雄市,2026-12-07,Google Ads
1728,F,46,桃園市,2025-10-26,合作通路
1729,F,42,台中市,2024-11-23,LINE
1730,F,73,台南市,2026-03-07,Facebook Ads
1731,M,55,高雄市,2026-03-24,官網
1732,F,60,新北市,2025-10-26,Google Ads
1733,F,41,台南市,2026-01-15,LINE
1734,M,36,高雄市,2026-11-12,LINE
1735,M,45,台中市,2026-07-18,Google Ads
1736,F,50,台北市,2026-08-20,Referral
1737,M,38,新北市,2025-01-07,電話
1738,M,52,台中市,2024-10-11,Google Ads
1739,M,30,彰化縣,2025-06-04,Facebook Ads
1740,M,37,台中市,2025-11-27,Google Ads
1741,F,61,高雄市,2026-03-17,Referral
1742,F,60,新北市,2025-10-08,Facebook Ads
1743,F,47,台中市,2024-05-15,LINE
1744,M,39,彰化縣,2024-04-05,Facebook Ads
1745,M,39,台南市,2024-09-30,Facebook Ads
1746,F,47,新北市,2026-05-27,電話
1747,M,60,台中市,2026-04-29,電話
1748,M,64,台中市,2026-02-22,LINE
1749,F,46,台北市,2024-05-11,官網
1750,M,37,台中市,2026-12-03,LINE
1751,F,55,新北市,2025-01-07,Google Ads
1752,M,41,新竹市,2026-03-18,Google Ads
1753,M,45,新北市,2026-01-13,Facebook Ads
1754,M,69,台南市,2024-02-20,電話
1755,F,63,高雄市,2024-02-25,Referral
1756,F,54,新北市,2026-01-13,Google Ads
1757,F,35,台南市,2025-03-03,Facebook Ads
1758,F,55,新北市,2025-03-18,Facebook Ads
1759,M,66,台南市,2024-11-21,電話
1760,F,47,台中市,2025-10-01,Referral
1761,F,70,台中市,2026-04-08,Google Ads
1762,F,69,台南市,2024-03-20,電話
1763,M,74,新北市,2025-04-18,電話
1764,F,56,台南市,2025-01-11,Google Ads
1765,M,60,彰化縣,2026-07-07,LINE
1766,M,70,台中市,2024-11-28,官網
1767,F,58,新北市,2025-03-16,Google Ads
1768,F,45,台北市,2024-05-05,LINE
1769,M,46,高雄市,2024-08-06,Google Ads
1770,M,55,桃園市,2026-08-05,LINE
1771,F,35,台中市,2024-10-04,Referral
1772,F,50,新北市,2025-08-17,LINE
1773,F,66,高雄市,2026-07-23,Google Ads
1774,F,24,台中市,2024-05-20,Google Ads
1775,F,72,桃園市,2026-04-25,官網
1776,M,67,高雄市,2026-10-04,Facebook Ads
1777,F,46,彰化縣,2026-05-26,官網
1778,M,59,台北市,2024-04-19,Google Ads
1779,M,52,台中市,2026-12-11,電話
1780,F,68,新北市,2025-09-04,Referral
1781,M,65,台中市,2025-12-13,Referral
1782,F,34,新竹市,2026-03-06,Facebook Ads
1783,F,60,台中市,2025-12-29,官網
1784,F,49,桃園市,2026-12-05,Facebook Ads
1785,F,53,新北市,2025-05-19,電話
1786,F,43,台北市,2026-11-06,Google Ads
1787,F,75,台中市,2024-11-10,電話
1788,F,66,高雄市,2024-03-17,LINE
1789,M,42,新北市,2026-09-04,Referral
1790,F,35,台中市,2026-06-17,電話
1791,M,47,彰化縣,2026-11-13,Facebook Ads
1792,F,58,台北市,2025-12-12,Referral
1793,F,55,台北市,2026-11-24,Facebook Ads
1794,F,68,新北市,2026-05-03,合作通路
1795,M,62,台中市,2025-12-09,電話
1796,M,65,彰化縣,2024-09-21,合作通路
1797,F,56,台北市,2024-11-28,Google Ads
1798,M,34,台中市,2024-07-06,Facebook Ads
1799,M,49,台北市,2026-12-22,電話
1800,M,66,高雄市,2026-03-30,Referral
1801,F,51,新北市,2024-10-25,Google Ads
1802,F,59,高雄市,2024-07-19,Google Ads
1803,M,48,台中市,2024-09-28,Facebook Ads
1804,M,39,台中市,2025-06-18,Referral
1805,M,50,桃園市,2024-01-31,電話
1806,F,56,台中市,2024-03-09,Facebook Ads
1807,F,43,台南市,2026-06-01,Google Ads
1808,M,49,台中市,2026-08-18,LINE
1809,M,40,台南市,2026-04-06,Facebook Ads
1810,M,67,台北市,2026-07-12,電話
1811,F,48,高雄市,2026-09-10,LINE
1812,F,71,台中市,2025-04-25,官網
1813,M,72,台中市,2024-10-19,Referral
1814,M,51,台中市,2024-03-26,LINE
1815,M,39,台中市,2026-11-05,Facebook Ads
1816,F,25,台北市,2025-12-28,電話
1817,M,33,新北市,2025-09-19,Facebook Ads
1818,F,34,新北市,2024-04-27,Referral
1819,F,70,桃園市,2024-09-26,Google Ads
1820,M,54,高雄市,2026-09-05,Referral
1821,M,57,高雄市,2026-05-04,Google Ads
1822,M,23,台北市,2024-06-10,Google Ads
1823,F,36,新北市,2025-11-30,Facebook Ads
1824,F,64,台北市,2024-06-15,合作通路
1825,F,56,台南市,2024-10-26,合作通路
1826,F,50,台中市,2024-01-28,Google Ads
1827,M,59,台中市,2025-07-15,Google Ads
1828,F,73,高雄市,2026-06-01,Facebook Ads
1829,F,49,台中市,2024-06-04,Facebook Ads
1830,M,53,台南市,2025-10-13,電話
1831,F,55,台南市,2026-03-31,LINE
1832,F,83,台中市,2025-07-14,電話
1833,F,25,台中市,2026-12-21,電話
1834,F,61,新北市,2024-11-07,官網
1835,F,51,高雄市,2025-01-10,Referral
