lead_id,customer_id,campaign_id,lead_date,channel,status
355,383,38,2026-01-29,Google Ads,Qualified
267,1659,24,2026-01-29,Facebook Ads,Converted
5925,1659,27,2026-01-29,Google Ads,Contacted
5368,3648,37,2026-01-29,Facebook Ads,Converted
3908,383,14,2026-01-29,Google Ads,Converted
10714,1865,2,2026-01-29,合作通路,Qualified
5919,1891,14,2026-01-30,Google Ads,Qualified
11397,1888,2,2026-01-30,合作通路,Lost
10605,2668,33,2026-01-30,Google Ads,New
9865,2668,24,2026-01-30,Facebook Ads,New
6178,1891,17,2026-01-30,Facebook Ads,New
3645,2835,2,2026-01-30,合作通路,Contacted
1245,1994,2,2026-01-30,合作通路,New
7768,3600,33,2026-01-31,Google Ads,Contacted
10169,1703,30,2026-01-31,Google Ads,Lost
6335,1703,27,2026-01-31,Google Ads,New
5041,2322,2,2026-01-31,合作通路,Contacted
3538,762,37,2026-01-31,Facebook Ads,Lost
8212,942,2,2026-01-31,合作通路,Contacted
10799,2914,2,2026-01-31,合作通路,Qualified
4331,1683,14,2026-01-31,Google Ads,New
11680,1683,40,2026-01-31,Facebook Ads,Qualified
11570,1683,1,2026-01-31,Facebook Ads,Qualified
10864,976,30,2026-01-31,Google Ads,Qualified
11800,762,33,2026-01-31,Google Ads,Converted
5271,762,22,2026-01-31,Google Ads,Converted
4380,1703,30,2026-01-31,Google Ads,Lost
10508,3600,30,2026-01-31,Google Ads,Qualified
6608,976,32,2026-01-31,Google Ads,Converted
6278,976,37,2026-01-31,Facebook Ads,Converted
2606,1683,30,2026-01-31,Google Ads,Qualified
7193,976,30,2026-01-31,Google Ads,Converted
8781,1703,26,2026-01-31,電話,Qualified
2638,1073,2,2026-01-31,合作通路,Converted
6592,3769,14,2026-01-31,Google Ads,New
3709,976,14,2026-01-31,Google Ads,Contacted
7862,1703,22,2026-01-31,Google Ads,New
8878,1703,8,2026-01-31,Referral,Lost
5235,762,30,2026-01-31,Google Ads,Lost
2443,2439,2,2026-02-01,合作通路,Qualified
432,3038,2,2026-02-01,合作通路,Qualified
10442,2558,2,2026-02-01,合作通路,Lost
11335,2,17,2026-02-01,Facebook Ads,Contacted
2307,318,38,2026-02-01,Google Ads,Converted
901,1266,22,2026-02-01,Google Ads,Contacted
5046,1266,12,2026-02-01,合作通路,Converted
2523,1266,14,2026-02-01,Google Ads,Contacted
8263,3473,2,2026-02-02,合作通路,Contacted
4008,516,3,2026-02-02,官網,New
4249,3999,36,2026-02-02,電話,Converted
1412,516,5,2026-02-02,Google Ads,Converted
9,1219,12,2026-02-02,合作通路,Qualified
9511,3419,32,2026-02-02,Google Ads,Converted
9461,1219,24,2026-02-02,Facebook Ads,Converted
982,427,9,2026-02-02,官網,Contacted
1387,576,9,2026-02-02,官網,Contacted
8588,2822,2,2026-02-02,合作通路,Converted
6429,516,27,2026-02-02,Google Ads,Converted
5170,3930,9,2026-02-02,官網,Qualified
2103,1219,17,2026-02-02,Facebook Ads,Qualified
385,516,1,2026-02-02,Facebook Ads,Qualified
11204,2045,2,2026-02-02,合作通路,Converted
1108,2746,2,2026-02-02,合作通路,Qualified
6966,1219,5,2026-02-02,Google Ads,Converted
5666,2660,9,2026-02-03,官網,New
1201,3417,2,2026-02-03,合作通路,Qualified
6946,2781,2,2026-02-03,合作通路,Qualified
2778,986,17,2026-02-03,Facebook Ads,Contacted
11361,4000,9,2026-02-03,官網,Qualified
2188,1855,9,2026-02-03,官網,New
10244,3527,10,2026-02-03,官網,Converted
2020,3527,29,2026-02-03,LINE,Lost
9786,2314,9,2026-02-03,官網,Converted
8110,576,9,2026-02-03,官網,Qualified
875,986,15,2026-02-03,Google Ads,Contacted
7680,3338,39,2026-02-03,官網,Contacted
10856,2197,32,2026-02-03,Google Ads,Lost
9103,3338,10,2026-02-03,官網,Contacted
2867,2197,30,2026-02-03,Google Ads,Contacted
10812,2750,2,2026-02-03,合作通路,Contacted
3169,21,2,2026-02-03,合作通路,Qualified
9058,3338,40,2026-02-03,Facebook Ads,Qualified
6555,108,2,2026-02-03,合作通路,Converted
5761,1045,2,2026-02-03,合作通路,Contacted
767,3137,2,2026-02-03,合作通路,Lost
1690,2184,2,2026-02-04,合作通路,New
3377,868,2,2026-02-04,合作通路,Qualified
10532,3022,2,2026-02-04,合作通路,Contacted
2807,917,2,2026-02-04,合作通路,Lost
7547,2857,9,2026-02-04,官網,Contacted
1713,655,9,2026-02-04,官網,Contacted
5848,291,1,2026-02-04,Facebook Ads,New
6307,291,33,2026-02-04,Google Ads,Lost
6132,3261,2,2026-02-04,合作通路,Converted
10498,2414,36,2026-02-05,電話,Qualified
1720,2414,40,2026-02-05,Facebook Ads,Contacted
629,2122,39,2026-02-05,官網,New
1374,2122,30,2026-02-05,Google Ads,Qualified
4798,1503,9,2026-02-05,官網,Converted
5273,2122,14,2026-02-05,Google Ads,Contacted
1563,3898,9,2026-02-05,官網,Converted
5680,2414,17,2026-02-05,Facebook Ads,New
2493,3863,2,2026-02-05,合作通路,Converted
8086,2414,29,2026-02-05,LINE,New
7986,1006,9,2026-02-05,官網,Lost
3580,2414,30,2026-02-05,Google Ads,Lost
6666,3093,2,2026-02-05,合作通路,Qualified
10728,3208,11,2026-02-06,Google Ads,Qualified
1991,2240,9,2026-02-06,官網,Qualified
11819,1663,2,2026-02-06,合作通路,Converted
6430,1601,36,2026-02-06,電話,Contacted
2175,1601,40,2026-02-06,Facebook Ads,Contacted
6114,3208,32,2026-02-06,Google Ads,New
7262,3208,22,2026-02-06,Google Ads,Contacted
2423,3761,2,2026-02-06,合作通路,Contacted
5361,3208,12,2026-02-06,合作通路,Contacted
7930,1601,17,2026-02-06,Facebook Ads,Contacted
3423,428,2,2026-02-06,合作通路,Qualified
8211,1601,17,2026-02-06,Facebook Ads,Qualified
5856,924,2,2026-02-06,合作通路,Qualified
7029,1008,33,2026-02-07,Google Ads,New
9734,1360,9,2026-02-07,官網,Lost
9566,1684,8,2026-02-07,Referral,Lost
487,129,39,2026-02-07,官網,Qualified
9829,1164,9,2026-02-07,官網,Qualified
1603,1008,40,2026-02-07,Facebook Ads,Converted
1499,129,33,2026-02-07,Google Ads,Qualified
8935,1008,28,2026-02-07,LINE,New
4583,1976,9,2026-02-07,官網,Lost
11294,129,1,2026-02-07,Facebook Ads,Contacted
11591,129,11,2026-02-07,Google Ads,Contacted
2159,129,34,2026-02-07,合作通路,Qualified
5624,1561,2,2026-02-07,合作通路,Qualified
5293,637,39,2026-02-07,官網,Converted
4320,637,30,2026-02-07,Google Ads,Contacted
8810,1684,5,2026-02-07,Google Ads,Converted
7723,878,15,2026-02-08,Google Ads,New
6660,2075,14,2026-02-08,Google Ads,Qualified
6718,3152,21,2026-02-08,官網,Lost
10308,2075,40,2026-02-08,Facebook Ads,Lost
10427,3379,10,2026-02-08,官網,Qualified
5022,878,21,2026-02-08,官網,New
8137,878,33,2026-02-08,Google Ads,Qualified
8541,3152,36,2026-02-08,電話,Qualified
3820,3152,11,2026-02-08,Google Ads,Qualified
2699,1947,9,2026-02-08,官網,Lost
2723,351,9,2026-02-08,官網,Converted
5253,878,24,2026-02-08,Facebook Ads,Contacted
9078,3306,2,2026-02-08,合作通路,Contacted
108,2996,2,2026-02-08,合作通路,Lost
4351,3022,9,2026-02-08,官網,Lost
8966,2075,29,2026-02-08,LINE,Qualified
10916,2183,38,2026-02-08,Google Ads,Lost
4795,2075,14,2026-02-08,Google Ads,Converted
4511,3152,17,2026-02-08,Facebook Ads,Converted
10751,878,21,2026-02-08,官網,Qualified
3467,2183,34,2026-02-08,合作通路,Converted
10237,3665,9,2026-02-09,官網,Qualified
8080,1459,11,2026-02-09,Google Ads,Contacted
3623,1459,40,2026-02-09,Facebook Ads,Lost
146,1459,39,2026-02-09,官網,New
5007,2911,9,2026-02-09,官網,Lost
8444,1459,3,2026-02-09,官網,Lost
7337,579,39,2026-02-09,官網,Qualified
6883,622,10,2026-02-09,官網,Contacted
1243,3365,9,2026-02-09,官網,Qualified
3098,622,38,2026-02-09,Google Ads,Contacted
4983,579,29,2026-02-09,LINE,Converted
9344,622,2,2026-02-09,合作通路,Converted
1903,2784,2,2026-02-09,合作通路,Qualified
10153,2638,14,2026-02-10,Google Ads,Contacted
11316,661,9,2026-02-10,官網,Contacted
6145,3238,9,2026-02-10,官網,New
2905,2638,30,2026-02-10,Google Ads,Converted
10012,436,1,2026-02-10,Facebook Ads,Converted
6419,830,2,2026-02-11,合作通路,Converted
258,1726,24,2026-02-11,Facebook Ads,Contacted
535,1562,9,2026-02-11,官網,New
9639,292,21,2026-02-11,官網,Contacted
9259,3565,9,2026-02-11,官網,Contacted
3983,830,40,2026-02-11,Facebook Ads,Contacted
1783,830,11,2026-02-11,Google Ads,Contacted
2065,292,39,2026-02-11,官網,Qualified
4265,1079,29,2026-02-11,LINE,Lost
550,2635,9,2026-02-11,官網,Contacted
5863,830,15,2026-02-11,Google Ads,Contacted
11817,1079,25,2026-02-11,LINE,Qualified
10198,1079,2,2026-02-11,合作通路,Contacted
251,830,14,2026-02-11,Google Ads,Lost
572,99,9,2026-02-12,官網,Lost
1927,1218,36,2026-02-12,電話,Lost
9450,1668,10,2026-02-12,官網,Qualified
2594,3494,30,2026-02-12,Google Ads,Lost
6072,3494,14,2026-02-12,Google Ads,Lost
7038,2512,34,2026-02-12,合作通路,Lost
10952,3961,9,2026-02-12,官網,Qualified
11823,3494,21,2026-02-12,官網,Converted
8149,1218,10,2026-02-12,官網,New
7989,2117,35,2026-02-12,合作通路,Converted
10854,1291,35,2026-02-12,合作通路,Contacted
1094,1563,30,2026-02-12,Google Ads,Qualified
2700,1445,9,2026-02-12,官網,Qualified
10934,3652,9,2026-02-12,官網,New
2938,1218,36,2026-02-12,電話,Contacted
7489,1668,12,2026-02-12,合作通路,Converted
2365,1563,25,2026-02-12,LINE,New
11021,3071,24,2026-02-12,Facebook Ads,Lost
10184,3071,33,2026-02-12,Google Ads,Contacted
8679,3071,32,2026-02-12,Google Ads,Lost
10305,3071,27,2026-02-12,Google Ads,Converted
7392,2512,15,2026-02-12,Google Ads,New
10736,3071,22,2026-02-12,Google Ads,Converted
11833,2481,9,2026-02-13,官網,Contacted
10779,2189,35,2026-02-13,合作通路,New
1818,2783,9,2026-02-13,官網,New
9332,2473,9,2026-02-14,官網,Converted
9681,3535,30,2026-02-15,Google Ads,New
11693,2668,9,2026-02-15,官網,Contacted
7650,1909,36,2026-02-15,電話,Converted
11575,3122,9,2026-02-15,官網,Converted
3902,2652,33,2026-02-15,Google Ads,Converted
1177,1920,9,2026-02-15,官網,Qualified
6939,3535,30,2026-02-15,Google Ads,Contacted
1708,1909,40,2026-02-15,Facebook Ads,New
10796,3535,8,2026-02-15,Referral,Contacted
2105,1864,35,2026-02-15,合作通路,Converted
1206,936,9,2026-02-15,官網,Contacted
6332,3535,31,2026-02-15,官網,Lost
5908,1066,9,2026-02-16,官網,Converted
10591,586,9,2026-02-16,官網,Qualified
8488,2369,30,2026-02-16,Google Ads,Converted
5197,2369,1,2026-02-16,Facebook Ads,Contacted
3680,747,33,2026-02-16,Google Ads,Qualified
526,2369,11,2026-02-16,Google Ads,Contacted
5074,2369,38,2026-02-16,Google Ads,Qualified
2816,3486,9,2026-02-16,官網,Qualified
6024,3248,38,2026-02-17,Google Ads,New
2680,3248,30,2026-02-17,Google Ads,Converted
8955,3248,8,2026-02-17,Referral,Converted
10951,1356,17,2026-02-17,Facebook Ads,Qualified
8513,1356,31,2026-02-17,官網,Converted
11841,2832,15,2026-02-17,Google Ads,Lost
574,1515,28,2026-02-17,LINE,Contacted
10058,387,9,2026-02-17,官網,Contacted
9801,1424,9,2026-02-17,官網,New
9090,1296,28,2026-02-17,LINE,Contacted
8160,1153,9,2026-02-17,官網,New
5317,1296,14,2026-02-17,Google Ads,Qualified
9721,764,9,2026-02-17,官網,Qualified
5145,1356,3,2026-02-17,官網,Qualified
6512,3006,9,2026-02-17,官網,Lost
4038,818,35,2026-02-17,合作通路,Converted
5516,3412,9,2026-02-17,官網,Qualified
2336,2832,33,2026-02-17,Google Ads,New
8246,3248,29,2026-02-17,LINE,Converted
10769,1296,11,2026-02-17,Google Ads,Lost
7640,3248,15,2026-02-17,Google Ads,Converted
9543,1515,37,2026-02-17,Facebook Ads,Contacted
4150,1323,9,2026-02-18,官網,Qualified
6507,949,9,2026-02-18,官網,Converted
9538,140,9,2026-02-18,官網,Lost
8903,133,9,2026-02-18,官網,Qualified
9369,1072,35,2026-02-18,合作通路,New
422,2803,35,2026-02-18,合作通路,Converted
1824,1366,9,2026-02-18,官網,Contacted
5144,1718,9,2026-02-18,官網,Lost
3265,1431,35,2026-02-18,合作通路,Lost
10925,1421,1,2026-02-19,Facebook Ads,Qualified
2008,3927,9,2026-02-19,官網,Lost
4990,3647,9,2026-02-19,官網,Converted
9304,3507,30,2026-02-19,Google Ads,Contacted
9323,3841,28,2026-02-19,LINE,Converted
4104,1421,17,2026-02-19,Facebook Ads,New
10501,3841,39,2026-02-19,官網,Contacted
8548,3507,33,2026-02-19,Google Ads,New
2768,3841,27,2026-02-19,Google Ads,Converted
6811,700,9,2026-02-19,官網,Qualified
877,3841,31,2026-02-19,官網,Lost
9880,1421,32,2026-02-19,Google Ads,Lost
11923,3841,38,2026-02-19,Google Ads,New
10257,2815,36,2026-02-20,電話,Converted
6193,2599,9,2026-02-20,官網,Converted
4489,1760,9,2026-02-20,官網,New
1313,2815,32,2026-02-20,Google Ads,Converted
7183,2855,9,2026-02-20,官網,Qualified
9268,855,14,2026-02-20,Google Ads,Contacted
553,2416,32,2026-02-20,Google Ads,Converted
2143,2416,31,2026-02-20,官網,Qualified
3121,855,27,2026-02-20,Google Ads,Converted
9521,2416,10,2026-02-20,官網,Qualified
5098,2416,27,2026-02-20,Google Ads,Qualified
1775,2905,35,2026-02-21,合作通路,Lost
9481,1985,5,2026-02-21,Google Ads,Qualified
9065,1985,30,2026-02-21,Google Ads,New
695,147,5,2026-02-21,Google Ads,New
6691,1932,35,2026-02-21,合作通路,Qualified
677,1985,5,2026-02-21,Google Ads,Converted
8081,1649,10,2026-02-22,官網,Qualified
6488,1649,33,2026-02-22,Google Ads,Contacted
4063,1745,9,2026-02-22,官網,Contacted
11838,2814,9,2026-02-22,官網,Qualified
3314,1649,15,2026-02-22,Google Ads,New
4707,2137,9,2026-02-22,官網,Qualified
3972,1649,32,2026-02-22,Google Ads,Qualified
11126,1748,31,2026-02-22,官網,Converted
1943,257,9,2026-02-22,官網,New
2653,121,37,2026-02-22,Facebook Ads,Converted
2346,1649,29,2026-02-22,LINE,Contacted
6642,3255,35,2026-02-22,合作通路,Lost
4012,1649,33,2026-02-22,Google Ads,Lost
8947,3045,9,2026-02-23,官網,Qualified
5971,2817,35,2026-02-23,合作通路,Qualified
3970,2327,33,2026-02-23,Google Ads,Qualified
2261,1414,9,2026-02-23,官網,Converted
11616,3803,35,2026-02-23,合作通路,Qualified
3248,2327,3,2026-02-23,官網,Converted
9627,1672,12,2026-02-24,合作通路,Converted
11606,2571,35,2026-02-24,合作通路,New
756,728,35,2026-02-24,合作通路,Converted
8831,1672,37,2026-02-24,Facebook Ads,Qualified
7641,2514,34,2026-02-24,合作通路,New
2732,3603,11,2026-02-24,Google Ads,Converted
9100,1672,33,2026-02-24,Google Ads,New
9953,2514,33,2026-02-24,Google Ads,Converted
8901,933,37,2026-02-25,Facebook Ads,Contacted
3149,2435,35,2026-02-25,合作通路,Qualified
11517,157,33,2026-02-25,Google Ads,New
10031,2041,15,2026-02-25,Google Ads,Qualified
4635,933,26,2026-02-25,電話,Converted
7856,1361,3,2026-02-25,官網,Qualified
8427,826,5,2026-02-25,Google Ads,Contacted
9966,2041,25,2026-02-25,LINE,Lost
2273,826,11,2026-02-25,Google Ads,Lost
5274,3583,9,2026-02-25,官網,New
3246,826,17,2026-02-25,Facebook Ads,Contacted
7335,2041,37,2026-02-25,Facebook Ads,Contacted
9376,157,27,2026-02-25,Google Ads,Converted
2091,1529,9,2026-02-25,官網,Converted
3798,2041,5,2026-02-25,Google Ads,Converted
26,1178,9,2026-02-25,官網,Qualified
3322,1695,13,2026-02-25,電話,Qualified
6498,2041,15,2026-02-25,Google Ads,New
10731,3582,37,2026-02-26,Facebook Ads,New
7217,2520,25,2026-02-26,LINE,Qualified
340,3582,38,2026-02-26,Google Ads,Contacted
11630,2261,3,2026-02-26,官網,New
11865,450,35,2026-02-26,合作通路,Lost
7198,1670,9,2026-02-26,官網,Contacted
4677,3399,39,2026-02-26,官網,New
8582,1542,9,2026-02-26,官網,New
394,3290,9,2026-02-26,官網,Qualified
2562,2261,31,2026-02-26,官網,Lost
376,3399,10,2026-02-26,官網,Contacted
10907,2261,11,2026-02-26,Google Ads,Converted
5004,2261,8,2026-02-26,Referral,Lost
3757,2261,22,2026-02-26,Google Ads,Qualified
3190,3404,35,2026-02-26,合作通路,Contacted
2643,1182,9,2026-02-27,官網,Qualified
52,3598,9,2026-02-27,官網,Qualified
5301,2350,9,2026-02-27,官網,Qualified
6215,3002,9,2026-02-28,官網,Converted
9138,3451,10,2026-02-28,官網,Lost
8417,3625,9,2026-02-28,官網,New
8452,3451,5,2026-02-28,Google Ads,Contacted
11873,3679,8,2026-02-28,Referral,Converted
1875,2741,1,2026-02-28,Facebook Ads,Lost
5369,808,9,2026-02-28,官網,Converted
1081,2453,35,2026-02-28,合作通路,Converted
11326,2741,10,2026-02-28,官網,Converted
6330,3451,39,2026-02-28,官網,Contacted
11989,2440,9,2026-02-28,官網,Qualified
2900,3679,39,2026-02-28,官網,New
1466,3679,39,2026-02-28,官網,Qualified
11225,988,3,2026-03-01,官網,New
3126,3078,28,2026-03-01,LINE,New
5479,3405,9,2026-03-01,官網,New
6523,3240,35,2026-03-01,合作通路,New
11207,694,9,2026-03-01,官網,Lost
9026,988,33,2026-03-01,Google Ads,Converted
10412,2186,9,2026-03-01,官網,Converted
561,988,24,2026-03-01,Facebook Ads,Qualified
9077,1686,9,2026-03-01,官網,Converted
5782,988,33,2026-03-01,Google Ads,Qualified
129,1393,15,2026-03-01,Google Ads,Qualified
1140,988,36,2026-03-01,電話,Qualified
8166,3078,37,2026-03-01,Facebook Ads,New
8779,2389,9,2026-03-02,官網,Contacted
8799,223,5,2026-03-02,Google Ads,New
1029,2962,10,2026-03-02,官網,Lost
4629,223,20,2026-03-02,Facebook Ads,Qualified
2063,551,6,2026-03-02,Google Ads,Qualified
9975,572,21,2026-03-02,官網,Qualified
11480,3604,6,2026-03-02,Google Ads,Contacted
8773,1636,32,2026-03-02,Google Ads,Qualified
2569,1540,6,2026-03-02,Google Ads,Qualified
231,1144,35,2026-03-02,合作通路,Converted
2711,3089,9,2026-03-02,官網,Contacted
9497,415,30,2026-03-02,Google Ads,Lost
2801,1430,35,2026-03-02,合作通路,New
9166,430,6,2026-03-02,Google Ads,Qualified
821,752,6,2026-03-02,Google Ads,Lost
9178,859,6,2026-03-02,Google Ads,Lost
1246,223,28,2026-03-02,LINE,Qualified
3510,223,13,2026-03-02,電話,Qualified
5898,415,8,2026-03-02,Referral,Contacted
2847,2893,35,2026-03-02,合作通路,Converted
6490,223,31,2026-03-02,官網,Converted
6604,1308,6,2026-03-02,Google Ads,New
1310,2741,6,2026-03-02,Google Ads,Converted
3825,572,22,2026-03-02,Google Ads,Contacted
2591,3300,6,2026-03-02,Google Ads,Lost
3415,1293,9,2026-03-02,官網,Converted
1394,415,30,2026-03-02,Google Ads,Lost
7835,415,17,2026-03-02,Facebook Ads,Lost
6282,223,25,2026-03-02,LINE,Converted
7471,856,6,2026-03-03,Google Ads,Contacted
8800,2123,11,2026-03-03,Google Ads,Converted
6127,2123,30,2026-03-03,Google Ads,Contacted
379,646,6,2026-03-03,Google Ads,Lost
3074,2123,27,2026-03-03,Google Ads,New
2951,254,6,2026-03-03,Google Ads,Converted
11098,698,6,2026-03-03,Google Ads,Converted
1649,1096,9,2026-03-03,官網,Converted
1982,2601,6,2026-03-03,Google Ads,Contacted
7519,1923,35,2026-03-03,合作通路,Lost
8637,548,6,2026-03-03,Google Ads,Lost
10632,120,1,2026-03-03,Facebook Ads,Converted
4238,1067,9,2026-03-03,官網,Qualified
7057,3686,6,2026-03-03,Google Ads,Converted
1553,3021,6,2026-03-03,Google Ads,Converted
11589,1864,9,2026-03-03,官網,Contacted
5623,2168,6,2026-03-03,Google Ads,Contacted
8989,3513,6,2026-03-03,Google Ads,Converted
11791,3137,6,2026-03-03,Google Ads,Qualified
10544,1107,9,2026-03-03,官網,Converted
8290,2972,30,2026-03-04,Google Ads,New
3304,2136,10,2026-03-04,官網,Converted
775,3497,6,2026-03-04,Google Ads,Qualified
2706,3946,6,2026-03-04,Google Ads,New
2489,2136,36,2026-03-04,電話,Qualified
846,2136,3,2026-03-04,官網,Qualified
10546,2136,3,2026-03-04,官網,New
7732,2972,26,2026-03-04,電話,Contacted
6221,2303,6,2026-03-04,Google Ads,Converted
1295,3709,6,2026-03-04,Google Ads,Contacted
4093,2136,11,2026-03-04,Google Ads,Contacted
11141,932,9,2026-03-04,官網,Contacted
6988,2972,11,2026-03-04,Google Ads,Contacted
6378,3998,6,2026-03-04,Google Ads,Lost
3132,3594,6,2026-03-04,Google Ads,New
5087,3643,9,2026-03-04,官網,Converted
11921,2428,6,2026-03-04,Google Ads,Contacted
7279,1902,2,2026-03-04,合作通路,Lost
9670,3305,9,2026-03-04,官網,Contacted
5476,2972,3,2026-03-04,官網,Converted
1756,3599,6,2026-03-04,Google Ads,Converted
6409,3179,30,2026-03-05,Google Ads,Lost
3202,509,30,2026-03-05,Google Ads,Lost
8528,113,9,2026-03-05,官網,Lost
2097,509,25,2026-03-05,LINE,Converted
8702,3553,6,2026-03-05,Google Ads,Qualified
9602,3552,9,2026-03-05,官網,Converted
11859,1064,35,2026-03-05,合作通路,Converted
9426,85,9,2026-03-05,官網,Lost
6500,2729,9,2026-03-05,官網,Qualified
9234,509,34,2026-03-05,合作通路,New
6126,2272,35,2026-03-05,合作通路,Qualified
10147,1093,9,2026-03-05,官網,Contacted
1737,3179,34,2026-03-05,合作通路,Converted
2291,509,28,2026-03-05,LINE,Contacted
8297,509,28,2026-03-05,LINE,Lost
1166,1081,6,2026-03-05,Google Ads,Contacted
4325,1874,6,2026-03-05,Google Ads,Qualified
5965,3179,11,2026-03-05,Google Ads,Lost
508,2414,6,2026-03-05,Google Ads,Contacted
2254,1759,6,2026-03-05,Google Ads,Converted
2325,747,6,2026-03-05,Google Ads,Converted
3159,2875,6,2026-03-05,Google Ads,Converted
6627,1832,6,2026-03-05,Google Ads,Qualified
8101,3477,6,2026-03-05,Google Ads,Lost
10791,3362,35,2026-03-05,合作通路,Qualified
8918,956,6,2026-03-05,Google Ads,Qualified
1111,369,6,2026-03-05,Google Ads,Converted
7125,3801,3,2026-03-06,官網,New
8035,3210,35,2026-03-06,合作通路,Qualified
6941,3274,6,2026-03-06,Google Ads,New
6216,1769,6,2026-03-06,Google Ads,Lost
5779,2936,6,2026-03-06,Google Ads,Contacted
2553,1326,6,2026-03-06,Google Ads,Contacted
7117,2748,6,2026-03-06,Google Ads,Converted
386,2046,6,2026-03-06,Google Ads,Lost
853,3801,22,2026-03-06,Google Ads,New
3355,2718,22,2026-03-06,Google Ads,New
330,1782,27,2026-03-06,Google Ads,New
63,1278,6,2026-03-06,Google Ads,Converted
9812,3565,6,2026-03-06,Google Ads,Converted
9489,3801,38,2026-03-06,Google Ads,Contacted
4039,2108,29,2026-03-06,LINE,Lost
3607,2508,6,2026-03-06,Google Ads,Qualified
2565,3712,33,2026-03-06,Google Ads,New
8608,2108,27,2026-03-06,Google Ads,Contacted
1721,3801,26,2026-03-06,電話,Lost
5990,2529,6,2026-03-06,Google Ads,Qualified
438,1990,6,2026-03-06,Google Ads,Qualified
5973,1,6,2026-03-06,Google Ads,Converted
3679,1850,6,2026-03-06,Google Ads,Contacted
8220,1782,1,2026-03-06,Facebook Ads,Lost
2218,1782,14,2026-03-06,Google Ads,Lost
6668,2718,1,2026-03-06,Facebook Ads,New
9288,3270,6,2026-03-06,Google Ads,Qualified
2705,64,9,2026-03-06,官網,Qualified
8912,508,9,2026-03-07,官網,Converted
9270,1933,14,2026-03-07,Google Ads,Lost
10673,212,22,2026-03-07,Google Ads,Converted
7513,2348,15,2026-03-07,Google Ads,Contacted
10959,1933,32,2026-03-07,Google Ads,Qualified
8559,949,9,2026-03-07,官網,Converted
4915,2244,17,2026-03-07,Facebook Ads,New
7241,3218,6,2026-03-07,Google Ads,Lost
728,1243,6,2026-03-07,Google Ads,New
5696,212,14,2026-03-07,Google Ads,Qualified
8817,2348,36,2026-03-07,電話,Qualified
8418,2348,25,2026-03-07,LINE,Converted
10095,895,6,2026-03-07,Google Ads,New
3656,1933,22,2026-03-07,Google Ads,Converted
5804,3802,6,2026-03-07,Google Ads,Qualified
10072,679,6,2026-03-07,Google Ads,Contacted
10737,2303,9,2026-03-07,官網,Converted
11987,1730,27,2026-03-07,Google Ads,Qualified
9476,2558,6,2026-03-07,Google Ads,Converted
7734,1283,6,2026-03-07,Google Ads,Contacted
5113,1933,12,2026-03-07,合作通路,New
4940,1782,6,2026-03-07,Google Ads,Contacted
1710,212,20,2026-03-07,Facebook Ads,Converted
4344,3537,6,2026-03-08,Google Ads,New
9814,1888,9,2026-03-08,官網,Converted
4685,3480,9,2026-03-08,官網,Lost
2561,996,35,2026-03-08,合作通路,Qualified
7393,3312,6,2026-03-08,Google Ads,Converted
9389,3649,11,2026-03-08,Google Ads,New
95,1520,9,2026-03-08,官網,New
8908,2744,20,2026-03-08,Facebook Ads,Converted
2269,2744,40,2026-03-08,Facebook Ads,Contacted
2380,898,6,2026-03-08,Google Ads,Converted
990,3600,6,2026-03-08,Google Ads,Qualified
2657,3719,6,2026-03-08,Google Ads,Qualified
10469,81,6,2026-03-08,Google Ads,Contacted
4902,531,11,2026-03-08,Google Ads,Contacted
7643,3649,21,2026-03-08,官網,Qualified
7246,531,39,2026-03-08,官網,Converted
7696,3649,29,2026-03-08,LINE,New
8422,1526,27,2026-03-08,Google Ads,Contacted
6730,1663,6,2026-03-08,Google Ads,Contacted
2972,531,17,2026-03-08,Facebook Ads,Converted
8181,1526,15,2026-03-08,Google Ads,Converted
5546,2744,38,2026-03-08,Google Ads,Converted
10135,1526,39,2026-03-08,官網,Contacted
1529,1687,6,2026-03-08,Google Ads,Contacted
8571,2744,33,2026-03-08,Google Ads,Lost
1906,3649,22,2026-03-08,Google Ads,Qualified
1570,2744,34,2026-03-08,合作通路,Converted
4776,2432,6,2026-03-08,Google Ads,Contacted
6187,3315,35,2026-03-08,合作通路,Contacted
2709,763,15,2026-03-09,Google Ads,Qualified
8340,1639,9,2026-03-09,官網,Contacted
8016,1598,9,2026-03-09,官網,New
1399,763,28,2026-03-09,LINE,Converted
4290,3620,6,2026-03-09,Google Ads,Contacted
6481,3147,36,2026-03-09,電話,Contacted
11192,3147,17,2026-03-09,Facebook Ads,Converted
4550,657,6,2026-03-09,Google Ads,Contacted
9733,1492,11,2026-03-09,Google Ads,New
6017,1492,5,2026-03-09,Google Ads,Contacted
3651,3082,9,2026-03-09,官網,Contacted
3569,2057,9,2026-03-09,官網,Qualified
4026,2181,6,2026-03-09,Google Ads,Qualified
9923,1492,28,2026-03-09,LINE,Contacted
9754,3559,9,2026-03-09,官網,New
10213,3147,5,2026-03-09,Google Ads,Converted
1861,1265,9,2026-03-09,官網,New
1300,1492,24,2026-03-09,Facebook Ads,Qualified
8534,46,35,2026-03-09,合作通路,Contacted
9227,3147,33,2026-03-09,Google Ads,Converted
6854,1291,9,2026-03-10,官網,Contacted
6238,1625,20,2026-03-10,Facebook Ads,Contacted
11131,2150,9,2026-03-10,官網,Contacted
